"DATE","ACE","ALB1","ALB2","ALTH","ANDE","ANGO","ARDA","ATKI","BAMB","BENN","BEVE","BIDD","BLUE","BOA1","BOKA","BOYU","BROA","BROW","BRUC","BRYD","BYEN","CAIR","CAME","CAMP","CAPA","CASU","CHAN","CHIT","CLIF","COLL","COOM","CORR","COYR","CRAC","CRAN","DAVI","DOBA","DOWE","DULB","DUMB","DUND","EGAN","EGRE","ELLE","ENEM","ESP2","ESP3","ESP4","ESP5","FLAG","FORR","FRAS","GARD","GIBB","GING","GNO1","GNO2","GOON","GOOR","GORE","GOUN","GUND","GURA","HARV","HEBI","HIND","JAND","JASP","JOON","KARA","KENT","KOND","KWOB","KWOR","LITT","LOGU","MARI","MART","MCLA","MEAR","METT","MIRI","MLGR","MOAT","MOLL","MORT","MTMA","MUIR","MUNG","MURA","MURR","NAMB","NGOP","NINA","NINE","NONA","NOOB","NOON","OWIN","PABE","PALL","PARK","PILL","PINJ","PLAN","PLEA","POOR","POWE","QUEE","RANG","REDB","REDM","RONN","SHAR","STAT","STRE","TAAN","TAAR","THOM","TOOL","TORD","TOWE","TWIN","UNIC","VARL","WAGI","WALB","WALL","WALY","WANN","WARD","WARG","WARR","WEST","WHEA","WHIA","WHIN","WHIW","WILD","WILS","YAAL","YARN","YARR","YEAL","YELL","YURI"
2014-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.0673077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.0705128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-26,NA,NA,52.9751773049645,NA,NA,26.7736263736264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1544980443286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2464788732394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.7141896435777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.7420391469471,NA
2014-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.28846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.79667063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.27777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.6027397260274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-11,NA,NA,NA,NA,52.7240963855422,NA,NA,NA,NA,NA,NA,NA,NA,33.0144346431435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.5221052631579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.9906542056075,NA,NA,NA,NA,NA,24.9370204603581,NA,NA,NA,88.0228894173603,NA,63.8376811594203,NA,NA,13.9314685314685,NA,NA,NA,84.4674384949349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.2333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.2118644067797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.7719298245614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.67778289,NA,NA,NA,NA,44.15769712,46.13846154,58.56221889,51.34579439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.51254595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5416666666667,NA,NA,49.56652807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.41025641,105.7580825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.59606537,NA,NA,NA,21.8329718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-19,NA,NA,NA,NA,NA,NA,38.02013423,NA,NA,NA,NA,NA,NA,27.3875219683656,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.61269727,NA,NA,NA,NA,NA,NA,NA,52.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.12189616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.80519019,NA,NA,NA,NA,NA,NA,NA,28.00951814,NA,NA,NA,NA,NA,NA,67.5030012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.4376952447067,NA,NA,NA,NA,NA,NA,NA,NA,26.459649122807,NA,NA,48.27659574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.139226519337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.9425287356322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.0263157894737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.3219398188723,NA
2014-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.1157796451914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.3487394957983,NA,NA,NA,85.7733990147783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-04,NA,NA,NA,NA,NA,NA,28.86577181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.03167421,41.68965517,NA,NA,NA,NA,52.33445743,NA,NA,NA,NA,NA,NA,NA,51.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.75342466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.65646282,NA,NA,NA,NA,NA,NA,NA,22.70511425,NA,NA,NA,NA,NA,NA,75.56440281,NA,NA,NA,NA,NA,NA,NA,NA,92.42857143,NA,69.62992126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.10638298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.19433465,NA,NA,NA,NA,NA,30.68862613,NA,NA
2014-06-05,59.64857456,NA,NA,45.41762712,NA,NA,NA,115.742126,NA,78.28496732,NA,67.09615385,NA,NA,NA,NA,NA,NA,NA,97.41777188,NA,80.72328114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.7082695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.74034486,NA,NA,NA,NA,NA,NA,NA,NA,83.5,NA,NA,74.92313982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.87938671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.29761905,NA,NA,NA,NA,NA
2014-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.4686971235195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.0845423371142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2691569282137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.9322355921469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.5047619047619,NA,NA,NA,87.1375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.86019417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.08681672,NA,NA,NA,NA,NA,NA,50.45355805,NA,NA,NA,NA,NA,29.96858639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.9764268,NA,64.71223022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.86331119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.84413793,79.51661166,NA,NA,NA,NA,NA,NA,NA,67.46927374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.64595932,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.15031243,NA,NA,NA,NA,39.81538462,44.44444444,48.58641064,50.45794393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9942001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.0416666666667,NA,NA,42.92523364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.82051282,51.19397993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.75744,NA,NA,NA,18.15789474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1138996138996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3821712268314,NA,NA,NA,NA,NA,NA,24.8981302385558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.7532188841202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.0138973176356,NA,NA,NA,NA,NA,NA,NA,NA,56.8021778584392,NA,16.2974973563624,NA,NA,NA,61.3016714227477,NA,41.2142857142857,NA,39.3092037228542,14.7697022767075,NA,NA,NA,24.7579908675799,NA,NA,NA,NA,NA,NA,NA,NA,39.5918521312712,NA,NA,29.3553500660502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.0555555555556,NA,NA,NA,NA
2014-06-21,60.39144737,48.9390088945362,48.5110456553756,49.44881356,NA,29.7048611111111,NA,115.5413386,NA,77.25816993,NA,64.19230769,NA,NA,NA,NA,NA,NA,NA,93.0530504,NA,67.56705242,NA,NA,NA,NA,NA,NA,NA,101.233333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.95666205624712,NA,NA,47.2070844686649,83.65333333,NA,NA,NA,70.66004415,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.2810107,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.4557823129252,NA,NA,22.8541935483871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.0394736842105,40.8829283,NA,NA,NA,NA,NA,NA,NA,NA,79.45512821,NA,NA,75.72158626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.17535491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.64285714,NA,NA,NA,NA,NA
2014-06-27,NA,NA,NA,NA,NA,NA,NA,NA,18.6551724137931,NA,75.0734632683658,NA,NA,NA,NA,50.8115942028985,28.6485148514851,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1282051282051,22.6381578947368,22.5904787128385,NA,NA,NA,NA,NA,NA,NA,85.5479797979798,78.588493417845,NA,NA,NA,NA,12.8975003140309,65,NA,NA,NA,NA,NA,NA,40.1615201900238,76.1687116564417,NA,47.2892561983471,56.8701298701299,NA,NA,55.7018255578093,NA,NA,NA,NA,NA,47.125,NA,NA,50.8752285191956,NA,24.3783185840708,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2203499675956,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.6770833333333,NA,62.6608695652174,37.4642857142857,NA,NA,84.3161764705882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5378378378378,NA,NA,13.6104181951577,61.2857142857143,NA,NA,NA,NA,NA,105.470991711918,46.7310405643739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.5
2014-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.23793453,NA,NA,NA,NA,43.62716378,55.5177305,52.03458213,48.79439252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.05977564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.0416666666667,NA,NA,43.07826982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.87179487,45.59737418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.62177239,NA,NA,NA,17.41025641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-05,NA,NA,NA,NA,NA,NA,NA,NA,12.9978070175439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.8447058823529,18.5632614807873,17.3700884787366,NA,NA,NA,NA,NA,NA,NA,NA,85.1339434276206,NA,NA,NA,NA,11.2328821003638,63,NA,NA,NA,NA,NA,NA,35.9413838695461,79.2666666666667,NA,50.25,55.9113924050633,NA,NA,NA,NA,NA,NA,NA,NA,48.1,NA,NA,41.0263074484945,NA,20.7766497461929,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7866479925303,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.3489583333333,NA,61.8823529411765,26.5935251798561,NA,NA,79.5320197044335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8952603861908,NA,NA,NA,58.0344827586207,NA,NA,NA,NA,65.0652173913043,113.879965704487,42.6569872958258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.8333333333333
2014-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.24137931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.35074205,NA,NA,NA,NA,NA,NA,NA,24.24489796,NA,NA,NA,NA,NA,NA,77.19859813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.183908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.50531915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.7258064516129,NA,NA,NA,NA,NA,NA,NA,NA,50.0792452830189,NA,NA,NA,NA,NA,NA,NA,94.2235979606701,NA,NA,62.4924623115578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.3268229166667,NA,NA,NA,NA,NA,NA,78.0309782608696,NA,NA,NA,NA,NA,85.6080152671756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.2330429815793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-13,NA,NA,NA,NA,NA,NA,NA,NA,13.6776649746193,NA,60.1246081504702,NA,NA,NA,NA,55.4029850746269,31.7398648648649,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0819112627986,18.3532863849765,17.8345247550966,NA,NA,NA,NA,NA,NA,69.3333333333333,72.7020202020202,80.1683673469388,NA,NA,NA,NA,11.7713412080087,66,NA,NA,NA,NA,NA,NA,42.2356756756757,76.9130434782609,NA,52.2039800995025,56.5034482758621,NA,NA,48.0892494929006,NA,NA,NA,NA,NA,50.1,NA,NA,45.9841772151899,9.21801140994295,21.2846920521339,NA,NA,NA,NA,NA,NA,NA,12.6800618238022,NA,32.977904040404,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.7983193277311,NA,63.8712871287129,26.3478260869565,NA,NA,96.1785714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2654176424668,NA,NA,10.2366255144033,53.4137931034483,NA,NA,NA,NA,68.1707317073171,105.002000571592,34.8022549869905,NA,NA,NA,NA,NA,NA,NA,NA,36.2727272727273,26.6329787234043,NA,NA,NA,NA,NA,74
2014-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4866903283052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6589473684211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1522951522952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4329940448537,NA,NA,NA,NA,NA,NA,NA,NA,50.9450261780105,NA,17.6281969309463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.235830095136,NA,NA,26.8461538461538,NA,NA,NA,NA,NA,NA,NA,NA,42.472602739726,28.06138107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-15,NA,37.8217468805704,39.8949152542373,NA,NA,30.0311203319502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.9037656903766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.360824742268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.016067776804,NA
2014-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.9163346613546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.1010101010101,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.26369168357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.3069448413833,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.2386156648452,NA,NA,NA,NA,NA,NA,NA
